Date, Time, , , User ID, Input bytes, Input packets, Output bytes, Output packets
18 04 2016 2016,21:34:59, , ,0,9884,83,6463,74
 , , , ,10018,0,0,0,0
 , , , ,10070,3617,27,1726,19
 , , , ,10016,0,0,0,0
 , , , ,10061,0,0,0,0
 , , , ,10007,0,0,0,0
 , , , ,10035,0,0,0,0
 , , , ,10069,199,1,199,1
 , , , ,10005,0,0,0,0
 , , , ,74,208,3,11524,26
 , , , ,93,0,0,0,0
 , , , ,10020,0,0,0,0
 , , , ,10066,0,0,0,0
 , , , ,10017,0,0,0,0
 , , , ,10037,2976,22,3952,20
 , , , ,10053,0,0,0,0
 , , , ,10022,0,0,0,0
 , , , ,10058,0,0,0,0
 , , , ,10026,0,0,0,0
 , , , ,10042,0,0,0,0
 , , , ,10019,0,0,0,0
 , , , ,10001,0,0,0,0
 , , , ,28,0,0,0,0
 , , , ,10068,0,0,0,0
 , , , ,10048,0,0,0,0
 , , , ,10036,0,0,0,0
 , , , ,10055,0,0,0,0
 , , , ,10071,4144,30,6640,26
18 04 2016 2016,21:49:59, , ,0,9672724,22373,2779163,6863
 , , , ,10018,0,0,0,0
 , , , ,10070,66512,507,29970,312
 , , , ,10016,0,0,52250680,19944
 , , , ,10061,780,15,5520,15
 , , , ,10007,364,5,240,3
 , , , ,10035,0,0,14428,18
 , , , ,10069,2985,15,2985,15
 , , , ,10005,3315,14,10271,14
 , , , ,74,0,0,475944,1087
 , , , ,93,177,4,521,6
 , , , ,10020,5336,55,444544,315
 , , , ,10066,0,0,0,0
 , , , ,10017,0,0,3584,4
 , , , ,10037,2059464,1584,136684,647
 , , , ,10053,0,0,0,0
 , , , ,10022,896,6,3744,8
 , , , ,10058,0,0,0,0
 , , , ,10026,0,0,0,0
 , , , ,10042,0,0,0,0
 , , , ,10019,0,0,0,0
 , , , ,10001,0,0,0,0
 , , , ,28,0,0,0,0
 , , , ,10068,0,0,0,0
 , , , ,10048,0,0,0,0
 , , , ,10036,0,0,0,0
 , , , ,10055,0,0,0,0
 , , , ,10071,680,7,3816,7
18 04 2016 2016,22:04:59, , ,0,27040103,34592,22042127,16760
 , , , ,10018,0,0,0,0
 , , , ,10070,68469,521,29704,330
 , , , ,10016,0,0,43852208,20925
 , , , ,10061,780,15,5520,15
 , , , ,10007,364,5,240,3
 , , , ,10035,0,0,0,0
 , , , ,10069,2985,15,2985,15
 , , , ,10005,5672,24,19799,22
 , , , ,74,3827,32,307608,737
 , , , ,93,234,5,1061,12
 , , , ,10020,34860,496,522584,290
 , , , ,10066,0,0,0,0
 , , , ,10017,0,0,0,0
 , , , ,10037,389900,8177,5162972,1489
 , , , ,10053,0,0,0,0
 , , , ,10022,0,0,0,0
 , , , ,10058,0,0,3632,4
 , , , ,10026,0,0,0,0
 , , , ,10042,0,0,66712,72
 , , , ,10019,0,0,0,0
 , , , ,10001,0,0,0,0
 , , , ,28,0,0,0,0
 , , , ,10068,0,0,0,0
 , , , ,10048,0,0,0,0
 , , , ,10036,0,0,0,0
 , , , ,10055,0,0,0,0
 , , , ,10071,0,0,0,0
